#Data,Import,Orgànica,Àrea ES,Funcional,Econòmica,Nom terc.,Text lliure
2024-02-21,144.32,11,Educación,,,"EDEN SPRINGS ESPAÑA, SAU",SUBMINISTRAMENT AIGUA DEPENDENCIES MUNICIPALS DESEMBRE 2023
2024-02-21,149.56,04,Urbanismo,,,"VODAFONE ESPAÑA, SAU",CONSUMS MOBILS DESEMBRE 2023
2024-02-21,150,01,Presidencia-Órganos de gobierno,,,"RUÍZ CARMONA, NADIA (EL JARDINET DE LES FADES)",CORONA DEFUNCIÓ TREBALLADOR
2024-02-21,150,01,Presidencia-Órganos de gobierno,,,"RUÍZ CARMONA, NADIA (EL JARDINET DE LES FADES)",CENTRE MORTUORI
2024-02-21,151.4,18,Servicios de mantenimiento de edificios e inversiones,,,"CARRETILLAS  BARCELONA, SL.",REVISIÓ MANTENIMENT CARRETÓ
2024-02-21,157.36,18,Servicios de mantenimiento de edificios e inversiones,,,"SALTOKI BARBERÀ, SL",COMPRA MATERIAL BRIGADA
2024-02-21,159.6,10,Juventud,,,RAJAPACK,CAIXES CARTRÓ - PROJECTE 18
2024-02-21,161.85,02,Servicios generales,,,Consorci Administració Oberta Cat,CERTIFICAT DE SEGELL
2024-02-21,163.5,18,Servicios de mantenimiento de edificios e inversiones,,,"CARRETILLAS  BARCELONA, SL.",REVISIÓ MANTENIMENT VEHICLE TOYOTA
2024-02-21,164.98,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS OCT-NOV-DES - 2023
2024-02-21,179.32,02,Servicios generales,,,SERVICIOS MICROINFORMATICA S.A.,MATERIAL INFORMATIC
2024-02-21,179.69,09,"Comunicación, participación ciudadana y calidad democrática",,,"ORTEGA ROBLES, FRANCESC  XAVIER",REPARTIMENT PROGRAMA FEM NADAL-POLINYÀ 2023-2024 (ALCALDÍA)
2024-02-21,181.72,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS OCT-NOV-DES - 2023
2024-02-21,183.9,15,Salud y consumo,,,CREU ROJA - ASSAMBLEA LOCAL DE SENTMENAT,SERVEI PREVENTIU 2ª CURSA DE SANT SILVESTRE. DATA: 31-12-2023
2024-02-21,184.08,02,Servicios generales,,,"JM BRUNEAU ESPAÑA, S.A.",COMPRA MATERIAL OFICINA
2024-02-21,184.65,18,Servicios de mantenimiento de edificios e inversiones,,,"VODAFONE ESPAÑA, SAU",CONSUMS MOBILS DESEMBRE 2023
2024-02-21,185.12,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",BUIDAT CONTENIDORS PARC DE LA PINEDA 20/12/2023
2024-02-21,185.98,08,Cultura,,,"MARCTECNIC POLINYA, S. L.",COMPRA MATERIAL BIBLIOTECA
2024-02-21,192,08,Cultura,,,"GIRAVENT PALLEROLA, SONIA",TALLER DIBUIX I PINTURA DESEMBRE 2023
2024-02-21,194.09,12,Área de atención a las personas,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES DESEMBRE 2023
2024-02-21,194.54,18,Servicios de mantenimiento de edificios e inversiones,,,"CONFECCIONES INDUSTRIALES VALLS, SA",COMPRA VESTUARI BRIGADA
2024-02-21,196.63,18,Servicios de mantenimiento de edificios e inversiones,,,"IBERVALLES, SLU",MANTENIMENT VEHICLE BRIGADA
2024-02-21,197.91,18,Servicios de mantenimiento de edificios e inversiones,,,"IBERVALLES, SLU",MANTENIMENT VEHICLE BRIGADA
2024-02-21,198,08,Cultura,,,"CARRIÓN CUEVAS, VICTOR JAVIER",TRASLLATS ARTISTES FESTA MAJOR ESTIU 2023
2024-02-21,200.26,06,Servicios municipales y vías públicas,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT ZONES VERDES CAN GAVARRA DESEMBRE 2023
2024-02-21,200.55,03,Seguridad ciudadana,,,"ADENOR ENERGY, S.A",CARBURANT VEHICLES POLICIA LOCAL DEL 02/11/2023 A 26/11/2023
2024-02-21,202.93,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS OCT-NOV-DES - 2023
2024-02-21,206.91,02,Servicios generales,,,"EDEN SPRINGS ESPAÑA, SAU",SUBMINISTRAMENT AIGUA DEPENDENCIES MUNICIPALS DESEMBRE 2023
2024-02-21,207.15,18,Servicios de mantenimiento de edificios e inversiones,,,"SALTOKI BARBERÀ, SL",COMPRA MATERIAL BRIGADA
2024-02-21,208.31,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",COL·LOCACIÓ I RETIRADA D'UNA ILLA DE CONTENIDORS A L'ESCOLA ROSER CAPDEVILA
2024-02-21,210.21,03,Seguridad ciudadana,,,"VODAFONE ESPAÑA, SAU",CONSUMS MOBILS DESEMBRE 2023
2024-02-21,217.8,18,Servicios de mantenimiento de edificios e inversiones,,,"MACOPOL, SL",COMPRA MATERIAL BRIGADA
2024-02-21,217.85,10,Juventud,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES DESEMBRE 2023
2024-02-21,226.08,13,Deportes,,,"SERVICIOS SEMAT, S.A.",SERVEI NETEJA CURSA I RECORREGUT CURSA SAN SILVESTRE
2024-02-21,229.9,18,Servicios de mantenimiento de edificios e inversiones,,,"ETECNIC MOVILIDAD ELECTRICA, SRL",MANTENIMENT 2 PUNTS RECÀRREGA VEHICLES ELÈCTRICS (ONZE SET-AV.SENTMENAT) - DESEMBRE 2023
2024-02-21,240,18,Servicios de mantenimiento de edificios e inversiones,,,COMUNITAT DEL PARKING POLINYA-CENTER,QUOTES 2 PLACES DE PARKING COMUNITAT POLINYÀ CENTER
2024-02-21,245,11,Educación,,,MIÑARRO BELZUZ ESTER,SESSIÓ DE CONTES A L' EBM GINESTA
2024-02-21,249.96,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.","RETIRADA ABOCAMENT INCONTROLAT AL C/JOAN MIRÓ, DAVANT BENZINERA AVIA"
2024-02-21,256.73,08,Cultura,,,"CECOPI DROGUERIA INDUSTRIAL, S.L.U.",COMPRA PINTURA CULTURA
2024-02-21,266.2,06,Servicios municipales y vías públicas,,,"MALDONADO GALO, M. GUADALUPE",RECOLLIDA DE TONER
2024-02-21,276.13,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS OCT-NOV-DES - 2023
2024-02-21,291.28,20,Promoción económica,,,"CONGOST - VIGILANCIA Y SEGURIDAD, SL",VIGILÀNCIA CAN GAVARRA DESEMBRE 2023
2024-02-21,291.62,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA DE VOLUMINOSOS AMB DATA 18/12/2023
2024-02-21,292.19,02,Servicios generales,,,"SERVI-TRANS POLINYA, S.L.",SERVEI MISSATGERIA DE JUNY A NOVEMBRE 2023
2024-02-21,293.97,18,Servicios de mantenimiento de edificios e inversiones,,,"ADENOR ENERGY, S.A",CARBURANT VEHICLES BRIGADA / CONSERGES DEL 02/11/2023 A 28/11/2023
2024-02-21,295.24,18,Servicios de mantenimiento de edificios e inversiones,,,"MACOPOL, SL",COMPRA MATERIAL BRIGADA
2024-02-21,302.5,06,Servicios municipales y vías públicas,,,"CABALLE SALAS, ESTEVE",MANTENIMENT JARDINERIA VOLTANTS ACIDS DESEMBRE 2023
2024-02-21,302.5,14,Mujer e igualdad,,,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES CAMINATA 25N
2024-02-21,302.5,21,Personas mayores,,,"PORCEL DE PERALTA BAUDRACCO, ULISES DAMIAN",ORQUESTRA NADAL GENT GRAN
2024-02-21,306.61,15,Salud y consumo,,,CREU ROJA - ASSAMBLEA LOCAL DE SENTMENAT,SERVEI PREVENTIU FESTA DE LES MASCOTES. DATA 12/11/2023
2024-02-21,309.76,21,Personas mayores,,,"PUERTAS OCAÑA, CARMEN",TALLER BALL GENT GRAN DESEMBRE 2023
2024-02-21,312.44,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA EXTRAORDINARIA VOLUMINOSOS AMB DATA 27/11/2023
2024-02-21,318.11,08,Cultura,,,"CAN COLL, SL",APATS ARTISTES FESTA MAJOR ESTIU
2024-02-21,319.44,09,"Comunicación, participación ciudadana y calidad democrática",,,"ORTEGA ROBLES, FRANCESC  XAVIER",REPARTIMENT BUTLLETÍ NÚM. 212 - NOVEMBRE 2023
2024-02-21,319.44,09,"Comunicación, participación ciudadana y calidad democrática",,,"ORTEGA ROBLES, FRANCESC  XAVIER",REPARTIMENT BUTLLETÍ NÚM. 213- - DESEMBRE 2023
2024-02-21,320,11,Educación,,,"ALCARAZ RUIZ, GONZALO",IMPARTICIÓ CURS COMPETIC 2 AL CFA DEL ROURE DESEMBRE 2023
2024-02-21,328.27,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",SERVEIS NETEJA PRESTATS ALS VIVERS DE CAN GAVARRA DESEMBRE 2023
2024-02-21,334.52,18,Servicios de mantenimiento de edificios e inversiones,,,"CECOPI DROGUERIA INDUSTRIAL, S.L.U.",COMPRA MATERIAL BRIGADA
2024-02-21,356.55,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",SERVEIS NETEJA PRESTATS ALS VIVERS DE CAN GAVARRA DESEMBRE 2023
2024-02-21,379.5,06,Servicios municipales y vías públicas,,,PUNT VERD SERVEIS S.A.T. CAT,PODA BIODEGRADABLE - DESEMBRE 2023
2024-02-21,397.55,18,Servicios de mantenimiento de edificios e inversiones,,,"MACOPOL, SL",COMPRA MATERIAL BRIGADA MANTENIMENT VIA PUBLICA
2024-02-21,398.72,18,Servicios de mantenimiento de edificios e inversiones,,,"MACOPOL, SL",COMPRA MATERIAL BRIGADA
2024-02-21,431.21,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.","COL·LOCACIÓ, RECOLLIDA I RETIRADA DE CONTENIDORS CURSA SAN SILVESTRE"
2024-02-21,438.14,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS OCT-NOV-DES - 2023
2024-02-21,450,08,Cultura,,,"GARCIA VILA, LUIS",BOSSES NADAL CULTURA
2024-02-21,483.87,03,Seguridad ciudadana,,,"DRAGCLIC, S.L.",MANTENIMENT PROGRAMA POLICIA LOCAL GENER 2024
2024-02-21,495,11,Educación,,,NONA UMBERT SOLÀ,ESPECTACLE AL CÍVIC PER L'EBM BADABADOC
2024-02-21,499.93,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA EXTRAORDINARIA VOLUMINOSOS DATA 27/12/2023
2024-02-21,506.06,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",AMPLIACIÓ BATERIA RAFAEL ALBERTI/LLUIS COMPANYS - DESEMBRE 2023
2024-02-21,508.2,08,Cultura,,,"ORTEGA ROBLES, FRANCESC  XAVIER",REPARTIMENT A DOMICILI CARTES ALS REIS
2024-02-21,561,16,Servicios sociales,,,"MARSAL SOLER ANGEL I CIA, CB",LLOGUER PIS SOCIAL C/CADÍ - GENER 2024
2024-02-21,565.07,15,Salud y consumo,,,"ADNCANINO, SL",ANALISI GESTIÓ CENS GENÈTIC PER ADN GOSSOS DEL MUNICIPI - EXTRACCIÓ EXCREMENTS - DESEMBRE 2023
2024-02-21,576.97,02,Servicios generales,,,"SOCIEDAD ESTATAL CORREOS Y TELEGRAFOS,S.A.",SERVEI CORREUS DESEMBRE 2023
2024-02-21,580.8,15,Salud y consumo,,,"ANTICIMEX 3D SANIDAD AMBIENTAL, SA",ACTUACIÓ PUNTUAL DE VESPES
2024-02-21,583.24,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.","COL·LOCACIÓ, RECOLIIDA I RETIRADA DE CONTENIDORS AL PAS"
2024-02-21,595.65,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS OCT-NOV-DES - 2023
2024-02-21,621.27,06,Servicios municipales y vías públicas,,,"EL CEDRE JARDINERIA, SL",MANTENIMENT ZONES VERDES AVINGUDA SENTMENAT DESEMBRE 2023
2024-02-21,630.68,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS OCT-NOV-DES - 2023
2024-02-21,640.33,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",PROVA PRESSIÓ BIE EL ROURE
2024-02-21,642.6,21,Personas mayores,,,"VIDAL GARCIA, IVAN",SERVEI PODOLOGIA D'OCTUBRE A DESEMBRE 2023
2024-02-21,661.28,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS OCT-NOV-DES - 2023
2024-02-21,672.47,08,Cultura,,,"CAN COLL, SL",APATS ARTISTES FESTA MAJOR ESTIU
2024-02-21,707.85,04,Urbanismo,,,INSTITUT DE TECNOLOGIA DE LA CONSTRUCCIÓ DE CATALUNYA-ITEC,MANTENIMENT PRESSUPOSTOS / BANC BEDEC (ANUAL)
2024-02-21,716.34,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",SENYALITZACIONS EXTINTOR EDIFICI AJUNTAMENT
2024-02-21,722.8,09,"Comunicación, participación ciudadana y calidad democrática",,,"FORNIES ANDREU, DAVID",MAQUETACIÓ I EDICIÓ BUTLLETI LA BOMBA Nº214 DESEMBRE
2024-02-21,772.46,18,Servicios de mantenimiento de edificios e inversiones,,,"ART WELLNESS, S.L.",SUBMINISTRAMENT SAL PISCINA ESTIU
2024-02-21,830.4,18,Servicios de mantenimiento de edificios e inversiones,,,"ART WELLNESS, S.L.",SAL PISCINA MUNICIPAL
2024-02-21,837.73,08,Cultura,,,"CAN COLL, SL",APATS ARTISTES FESTA MAJOR ESTIU
2024-02-21,844.94,18,Servicios de mantenimiento de edificios e inversiones,,,"IBERVALLES, SLU",MANTENIMENT VEHICLE CONSERGES
2024-02-21,935.41,02,Servicios generales,,,"VODAFONE ESPAÑA, SAU",CONSUMS MOBILS DESEMBRE 2023
2024-02-21,939.29,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",REVISIÓ EXTINTORS ESCOLES MUNICIPALS
2024-02-21,988.77,02,Servicios generales,,,LOCALRET,QUOTA 2024
2024-02-21,1079.58,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",SERVEI TRASLLAT DE CAIXES 4RT TRIMESTRE 2023
2024-02-21,1119.86,15,Salud y consumo,,,"HELP-GUAU, SL",SERVEI RECOLLIDA I ESTADA ANIMALS - DESEMBRE 2023
2024-02-21,1199.26,14,Mujer e igualdad,,,"ADAMUZ PASTOR, MONICA",SUPORT PSICOLÒGIC DONES I FILLS EN SITUACIÓ DE VULNERABILITAT SOCIAL DESEMBRE 2023
2024-02-21,1212.42,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.","ACTUALITZACIÓ PREUS SERVEIS NETEJA VIÀRIA OCT, NOV I DES 2023"
2024-02-21,1212.42,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.","ACTUALITZACIÓ PREUS SERVEIS NETEJA VIÀRIA OCT, NOV I DES 2023"
2024-02-21,1212.42,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.","ACTUALITZACIÓ PREUS SERVEIS NETEJA VIÀRIA OCT, NOV I DES 2023"
2024-02-21,1215.87,18,Servicios de mantenimiento de edificios e inversiones,,,"SUBMINISTRES ROVIRA,SL",COMPRA MATERIAL BRIGADA
2024-02-21,1217.56,02,Servicios generales,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES DESEMBRE 2023
2024-02-21,1270.5,10,Juventud,,,"SOLER PELÁEZ, CARLES",ACTUACIÓ KARLUS GRAND THURSTON - NADAL JOVE
2024-02-21,1349.15,03,Seguridad ciudadana,,,"MUELAS NAVARRETE, RAFAEL",SERVEI GRUA POLICIA LOCAL DESEMBRE 2023
2024-02-21,1363.79,18,Servicios de mantenimiento de edificios e inversiones,,,"SUBMINISTRES ROVIRA,SL",COMPRA MATERIAL BRIGADA
2024-02-21,1393.92,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS OCT-NOV-DES - 2023
2024-02-21,1426.22,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.","ACTUALITZACIÓ PREUS SERVEIS RECOLLIDA RESIDUS OCT, NOV I DES 2023"
2024-02-21,1426.22,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.","ACTUALITZACIÓ PREUS SERVEIS RECOLLIDA RESIDUS OCT, NOV I DES 2023"
2024-02-21,1426.22,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.","ACTUALITZACIÓ PREUS SERVEIS RECOLLIDA RESIDUS OCT, NOV I DES 2023"
2024-02-21,1438.12,18,Servicios de mantenimiento de edificios e inversiones,,,"EL CEDRE JARDINERIA, SL",MANTENIMENT PLANTACIONS JARDINERES TERRASSES RESTAURACIÓ DURANT EL MES DE DESEMBRE 2023
2024-02-21,1452,08,Cultura,,,PROACTUA BY MONTSOL. SL,REGIDORIA ACTIVITAT CAVALCADA DE REIS 2024
2024-02-21,1469.69,06,Servicios municipales y vías públicas,,,"URBE SBD,SL",MANTENIMENT JOCS INFANTILS DESEMBRE 2023
2024-02-21,1479.83,08,Cultura,,,DISFRESSES BARQUET SCP,LLOGUER DISFRESSES REIS CAVALCADA 2024
2024-02-21,1513.2,09,"Comunicación, participación ciudadana y calidad democrática",,,"CAPEL SANCHEZ, NOEMI",IMPRESSIÓ REVISTA LA BOMBA - GENER 2024
2024-02-21,1531.71,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",5% SERVEI NETEJA EDIFICIS MPALS OCT-NOV-DES - 2023
2024-02-21,1621.16,18,Servicios de mantenimiento de edificios e inversiones,,,"SUBMINISTRES ROVIRA,SL",COMPRA MATERIAL BRIGADA
2024-02-21,1621.16,18,Servicios de mantenimiento de edificios e inversiones,,,"SUBMINISTRES ROVIRA,SL",COMPRA MATERIAL BRIGADA
2024-02-21,1784.75,10,Juventud,,,"XIP XAP, S.L.",ACTUACIÓ 07/07/2023 FESTA MAJOR ESTIU 2023
2024-02-21,1800,10,Juventud,,,ASSOCIACIÓ CULTURAL ACTURA,ACTUACIÓ NADAL ATRAPASOMNIS
2024-02-21,2297.69,06,Servicios municipales y vías públicas,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT ZONES VERDES CAN ROVIRA DESEMBRE 2023
2024-02-21,2328.72,10,Juventud,,,"TALLER D'ART, CULTURA I CREACIO, SL",SERVEI PUNT D'INFORMACIÓ JUVENIL - DESEMBRE 2023
2024-02-21,2371.6,20,Promoción económica,,,"GÒDIA BAGUE, CARME",LLOGUER PARADES FIRA DE NADAL 2023
2024-02-21,2911.45,08,Cultura,,,"TOI TOI SANITARIOS MÓVILES, S.A.",CABINES SANITARIES CAVALCADA DE REIS 2024
2024-02-21,2940.3,01,Presidencia-Órganos de gobierno,,,"ALIBÉS MARQUÈS, CLARA",RESTAURACIÓ DOCUMENTACIÓ ARXIU MPAL
2024-02-21,3484.8,02,Servicios generales,,,"EDATALIA DATA SOLUTIONS, SL",LLICENCIA SIGNATURA BIOMETRICA
2024-02-21,3593.7,04,Urbanismo,,,"PORTACABOT, SL",SERVEI GESTIÓ  OFICINA TÈCNICA REHABILITACIÓ HABITATGES
2024-02-21,4237.41,10,Juventud,,,"TALLER D'ART, CULTURA I CREACIO, SL",SERVEI DE DINAMITZACIÓ JUVENIL DE POLINYÀ - DESEMBRE 2023
2024-02-21,4362.05,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",LLOGUER RECOL·LECTOR CÀRREGA POSTERIOR NOVEMBRE 2023
2024-02-21,4362.05,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",LLOGUER RECOL·LECTOR CÀRREGA POSTERIOR DESEMBRE 2023
2024-02-21,4744.94,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",AMPLIACIÓ SERVEI DE RECOLLIDA DE RESIDUS MUNICIPALS DESEMBRE 2023
2024-02-21,22239.19,06,Servicios municipales y vías públicas,,,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,ENTRADES TONES FRACCIÓ RESTA AL CTR-VALLÈS DEL MES DE NOVEMBRE 2023
2024-02-21,38064.28,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",NETEJA VIÀRIA DESEMBRE 2023
2024-02-21,58315.95,06,Servicios municipales y vías públicas,,,"REFORMAS LUAGA, S.L.U",SUBMINISTRAMENT ENLLUMENAT NADAL 2023
2024-03-01,4.5,02,Servicios generales,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 2 WORKSTATION TERRITORI - VTO 06/01/2024
2024-03-01,6.05,06,Servicios municipales y vías públicas,,,"ECO-EQUIP, S.A.",TRANSFERENCIA ENVASOS - DESEMBRE 2023
2024-03-01,8.62,10,Juventud,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ALIMENTS ACTIVITAT JOVES
2024-03-01,12.48,21,Personas mayores,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ALIMENTS ACTIVITAT GENT GRAN
2024-03-01,12.65,06,Servicios municipales y vías públicas,,,"TANATORI DE MASCOTES 2021, S.L.",INCINERACIÓ COL·LECTIVA ANIMALS DE 3 A 10 KG DESEMBRE 2023
2024-03-01,18.15,02,Servicios generales,,,"CAIXABANK, S.A.",COMISSIÓ EMISSIÓ CERTIFICAT
2024-03-01,24.2,18,Servicios de mantenimiento de edificios e inversiones,,,COMUNITAT DEL PARKING POLINYA-CENTER,COMANDAMENT PORTA PARKING
2024-03-01,30.91,02,Servicios generales,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 23 EQUIPS VTO 06/01/2024
2024-03-01,34.49,18,Servicios de mantenimiento de edificios e inversiones,,,"ASCENSORS CAMPRUBI, SA",LLOGUER LINIA TELEFONICA 1RT TRIMESTRE 2024
2024-03-01,35.43,03,Seguridad ciudadana,,,"CECOPI DROGUERIA INDUSTRIAL, S.L.U.",COMPRA MATERIAL POLICIA LOCAL
2024-03-01,45.18,11,Educación,,,"RICOH, SISTEMAS UTE",COPIES FOTOCOPIADORA EBM GINESTA NOVEMBRE 2023
2024-03-01,56.14,02,Servicios generales,,,"JM BRUNEAU ESPAÑA, S.A.",COMPRA MATERIAL OFICINA
2024-03-01,61.11,15,Salud y consumo,,,ALMAS INDUSTRIES B+SAFE,MANTENIMENT APARELLS DEA GENER 2024
2024-03-01,73.2,02,Servicios generales,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 2 WORKSTATION TERRITORI - VTO 06/01/2024
2024-03-01,80.94,18,Servicios de mantenimiento de edificios e inversiones,,,"SUBMINISTRES ROVIRA,SL",COMPRA MATERIAL BRIGADA
2024-03-01,94.78,18,Servicios de mantenimiento de edificios e inversiones,,,"SUBMINISTRES ROVIRA,SL",COMPRA MATERIAL BRIGADA
2024-03-01,108.9,20,Promoción económica,,,"FERNANDEZ LOPEZ, MANUELA  - IMAFER FOTOGRAFÍA",FOTOGRAFIES GUANYADORS CONCURS APARADORS
2024-03-01,116.66,18,Servicios de mantenimiento de edificios e inversiones,,,"DENA SEGURIDAD, SL",MANTENIMENT ALARMA DEIXALLERIA
2024-03-01,122.21,15,Salud y consumo,,,ALMAS INDUSTRIES B+SAFE,MANTENIMENT DESFIBRILADORS GENER 2024
2024-03-01,132.42,18,Servicios de mantenimiento de edificios e inversiones,,,"PLANA FABREGA SABADELL, SL",REPARACIÓ INTERFON EBM BADABADOC
2024-03-01,132.42,18,Servicios de mantenimiento de edificios e inversiones,,,"PLANA FABREGA SABADELL, SL",REPARACIÓ ALARMA CODIFICADA MAGATZEM BRIGADA
2024-03-01,150,15,Salud y consumo,,,"REIXACH PIÑAR, EVA",CAMPANYA POSA'M EL XIP 2023
2024-03-01,169.99,08,Cultura,,,"MAS UBEDA, MONTSERRAT",CONTACONTES BIBLIOTECA MUNICIPAL
2024-03-01,174.24,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",NETEJA DE 3 CABINES D'AUTOBUS DEL POBLE
2024-03-01,181.5,18,Servicios de mantenimiento de edificios e inversiones,,,"ASCENSORS CAMPRUBI, SA",MANTENIMENT 1RT TRIMESTRE 2024
2024-03-01,203.64,07,Medio ambiente,,,"BEXBE SERVEIS, SLU",LLOGUER MÒDULS PROJECTE NOX I DEIXALLERIA -DESEMBRE 2023-
2024-03-01,204.53,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",SERVEI DEPENDENCIES MUNICIPALS - GENER 2024
2024-03-01,266.38,20,Promoción económica,,,"ALGORITMOS, PROCESOS Y DISEÑOS, S.A.",ARRENDAMENT 17 EQUIPS PORTÀTILS FORMACIÓ CAN GAVARRA - DESEMBRE 0223
2024-03-01,272.25,15,Salud y consumo,,,"VILAPLANA DE JUAN, SUSANNA",CAMPANYA POSA'M EL XIP 2023
2024-03-01,290.4,02,Servicios generales,,,"ECITYCLIC SOLUTIONS, SL",MANTENIMENT SISTEMA VIDEOACTES I NUVOL DEL 18/01/24 A 17/02/24
2024-03-01,302.5,09,"Comunicación, participación ciudadana y calidad democrática",,,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES CAMPAMENT REIAL
2024-03-01,302.5,09,"Comunicación, participación ciudadana y calidad democrática",,,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES CAVALCADA DE REIS
2024-03-01,302.5,09,"Comunicación, participación ciudadana y calidad democrática",,,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES TRES TOMBS
2024-03-01,323.01,02,Servicios generales,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 23 EQUIPS VTO 06/01/2024
2024-03-01,356.14,18,Servicios de mantenimiento de edificios e inversiones,,,"CECOPI DROGUERIA INDUSTRIAL, S.L.U.",COMPRA MATERIAL BRIGADA
2024-03-01,368.93,18,Servicios de mantenimiento de edificios e inversiones,,,"INTEROAD, S.L.",COMPRA PINTURA BRIGADA
2024-03-01,414.75,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",SERVEI DEPENDENCIES MUNICIPALS - GENER 2024
2024-03-01,415.04,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",SERVEI DEPENDENCIES MUNICIPALS - GENER 2024
2024-03-01,421.64,10,Juventud,,,"CECOPI DROGUERIA INDUSTRIAL, S.L.U.",COMPRA MATERIAL JOVENTUT
2024-03-01,494.68,02,Servicios generales,,,"LISBONA MILLAN, CARMEN",LLOGUER LOCAL JUTJAT DE PAU FEBRER 2024
2024-03-01,506.72,21,Personas mayores,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ALIMENTS ACTIVITAT GENT GRAN
2024-03-01,542.08,21,Personas mayores,,,"SPORT AQUA POLINYA, S.L.",MONITORATGE ACTIVITAT FÍSICA GENT GRAN DESEMBRE 2023
2024-03-01,607.81,06,Servicios municipales y vías públicas,,,"GESTPRO TECNICS, SL",DIRECCIÓ EXECUCIÓ OBRA I COORDINACIÓ DE SEGURETAT I SALUT OBRA AMPLIACIÓ CEMENTIRI
